https://www.mycareersfuture.gov.sg/job/customer-service/operation-support-officer-school-bukit-batok-wsh-experts-8f11cdd0684eee63cec453a9e4f926fe?source=MCF&event=Search,Operation Support Officer |School |Bukit Batok,,Full Time,Executive,3 years exp,"Customer Service, General Work, Logistics / Supply Chain, Others","$1,700to$1,900","Job Description
- Opening of the school early in the morning at 6.00am
- Provide logistic support for events such as carrying tables/chairs, etc.
- Accompany contractors for defect works and opening doors
- Cleaning of rooms.
- Clearing of waste bins.
- Any other operational support as required by Operations Manager.","Housekeeping
Interpersonal Skills
Healthcare
Property
Furnishings
Physically Fit
Furniture
Wellbeing
Team Player
Customer Service
Hospitality"
Job URL,Job Title,Job Location,Job Employment Type,Job Seniority,Job Minimum Experience,Job Industry,Job Salary Range,Job Description,Job Skills Needed
https://www.mycareersfuture.gov.sg/job/information-technology/solutions-engineer-f5-networks-singapore-570fe88b5f2d61ec56e423c6ad228df2?source=MCF&event=Search,Solutions Engineer,,Full Time,Professional,5 years exp,Information Technology,"$7,500to$15,000","At F5, we strive to bring a better digital world to life. Our teams empower organizations across the globe to create, secure, and run applications that enhance how we experience our evolving digital world. We are passionate about cybersecurity, from protecting consumers from fraud to enabling companies to focus on innovation.
Everything we do centers around people. That means we obsess over how to make the lives of our customers, and their customers, better. And it means we prioritize a diverse F5 community where each individual can thrive.
Role Overview:
F5 Solutions Engineer (SE) is a sales and technical role with focus on customer/partners and is part of the sales organization. The SE’s primary responsibility is to support the sales team with technical skills and provide technical knowledge around F5 solutions to our customers. From their perspective, our SE is a trusted adviser who proactively learns and understands their technical and business challenges and is able to propose effective solutions to mitigate their concerns/offer gainful solutions. Our SE not only presents the technical features but also business benefits in the Technical Value Proposition. To be effective, our SE needs to have excellent technical skills and knowledge on both F5 products and the “eco-system” that we work in. Fear not, we do provide training and certification to keep abreast with these critical skills! Sounds interesting? Read on!
What You’ll Do:
Articulate the F5 product strategy, messaging and positioning F5’s value proposition and solutions for customer business objectives
Provide technical expertise through sales presentations, solution designs, solution demonstrations, proof of concepts by various mediums – in-person/virtual presentations, white boards
Determine viability of opportunity and map out organizational structure
Drive the sales process in partnership with the Account Manager, by identifying the Technical Decision Maker, getting their technical validation, support, and sponsorship
Consistently provide world-class customer service through the customer life cycle
Work collaboratively with internal technical and sales resources, share best practices, updates, offer and seek expertise as the need arises in various opportunities
What You’ll Bring:
Bachelor’s Degree
5+ years of related industry and work experience, familiarity/experience with F5 or similar industry solution deployment is a plus
Proficient in one or more programming languages (Python, JavaScript, Golang, etc.)
Experience in secure Cloud architectures and multi-cloud design
Able to work with one or more public/private cloud vendors and automation toolsets
Experience with container orchestration solutions (eg: OpenShift, Kubernetes)
What You’ll Get:
Hybrid working mode
Career growth and development opportunities
Recognitions and Rewards
Employee Assistance Program
Competitive pay, comprehensive benefits and cool perks
Culture of Giving Back
Dynamic Diversity & Inclusion Interest Groups
Apply if you believe your own unique capabilities can contribute to the success of this role and our organization!
#LI-VR
The Job Description is intended to be a general representation of the responsibilities and requirements of the job. However, the description may not be all-inclusive, and responsibilities and requirements are subject to change.

Please note that F5 only contacts candidates through F5 email address (ending with @f5.com) or auto email notification from Workday (ending with f5.com or @myworkday.com).

Equal Employment Opportunity
It is the policy of F5 to provide equal employment opportunities to all employees and employment applicants without regard to unlawful considerations of race, religion, color, national origin, sex, sexual orientation, gender identity or expression, age, sensory, physical, or mental disability, marital status, veteran or military status, genetic information, or any other classification protected by applicable local, state, or federal laws. This policy applies to all aspects of employment, including, but not limited to, hiring, job assignment, compensation, promotion, benefits, training, discipline, and termination. F5 offers a variety of reasonable accommodations for candidates. Requesting an accommodation is completely voluntary. F5 will assess the need for accommodations in the application process separately from those that may be needed to perform the job. Request by contacting accommodations@f5.com.","Sponsorship
Kubernetes
JavaScript
Sales Process
Strategy
Product Management
Python
Fraud
Consulting
Articulate
Customer Service
Orchestration
Linux"
https://www.mycareersfuture.gov.sg/job/others/hyster-operator-gke-services-502652cfa6feca65cc03dde5aca9550b?source=MCF&event=Search,Hyster Operator (Salary up to S$3500 + Joining Bonus of S$2500),,"Permanent, Full Time",Non-executive,4 years exp,Others,"$2,800to$3,500","Job Description
Operate a medium forklift within the container yard. The FM Operator will move the containers efficiently and safely from one location to another including lifting the container from a Prime Mover and stacking the containers accordingly.
Job Requirements
Valid Singapore Forklift License
Minimum PSLE with pass in English
Willing to work on rotating shifts including weekends
Experience not required as training will be provided (ITE Certification)
Flexible roster planning
12-hours shift (Day / Night)
Only applicable for Singaporeans and PRs
Salary Package
High salary for high productivity; Earn up to S$3,500.00 per month!
Joining bonus up to S$2,500.00 after 12 months!
Various incentives for performance, night shift and weekend work!
Box commission available!

Diana@+65 9797 0493 (Tel/ Whatsapp)
Ryan @+65 6422 4324
Jeri @ +65 9062 7077 (Tel/ Whatsapp)","Container Tracking
Ports
Container Loading and Unloading Administration
Terminal Services
shifts schedules
Vessel Operations
Compliance
Heavy Lifting
Driving License
safety code"
https://www.mycareersfuture.gov.sg/job/food-and-beverage/outlet-manager-papa-palheta-566e77c81e581184040bb621e24190f1?source=MCF&event=Search,Outlet Manager,,"Permanent, Full Time",Manager,3 years exp,"F&B, Others","$3,000to$3,500","As the key driver of the outlet, he/she will be responsible for leading a team of full-time and part-time service crew and baristas to meet and/or exceed sales revenue, and to deliver a high level of product and service excellence in accordance with the company’s strategic plans.

Job Responsibilities:
Manage day-to-day operations at the assigned outlet
Oversee staffing at the outlet including hiring and rostering
Ensure the consistency and quality of food and beverage products and compliance with SFA regulations at all times
Conduct regular product and service training and ensure that a high level of service standards at all times
Manage operating expenses and be accountable for P&L
Stock management - ordering and storage of products, liaising with internal and external stakeholders
Respond and manage all customer feedback and enquiries - both online and offline
Facilitate bookings, events and promotions in alignment with sales and marketing plan
Any other ad-hoc duties assigned by Management and/or immediate superior
Job Requirements:
At least 3 years of relevant working experience
Candidates who possess a Food Hygiene certificate will have an added advantage
Team player with a good learning attitude and keen interest to develop professionally in specialty coffee industry
Able to work under pressure in a fast-paced environment
Strong leadership, self-motivated and good people skills","Leadership
Ingredients
Quality Control
Customer Experience
Coffee
Inventory
FOH
Purchasing
Compliance
Food hygiene
Cashiering
Customer Satisfaction
Team Player
Customer Service
Scheduling
Hospitality"
https://www.mycareersfuture.gov.sg/job/banking-finance/smartblockchain-developer-erp21-150b781e2472aa6bc2a6f66f5bac623f?source=MCF&event=Search,Smart / Blockchain Developer,,"Contract, Full Time",Professional,5 years exp,"Banking and Finance, Consulting, Engineering, Information Technology, Professional Services","$10,000to$13,000","Overview of Role:
A Smart/Blockchain Developer experienced in DAML smart contract and Canton blockchain - Delivering synchronized finance.
Responsibilities:
Responsible to act on tasks per provided by the team lead or architect.
Support system architecture, design; support cross business area.
Responsible for end-to-end application delivery for specified projects.
Identify and engage all technical component teams.
Ensure project designs are compliant to architectures standards.
Support Design, develop, implement, and maintain series of programs, subsystem, revision and enhancement of existing apps.
Support the deployment activity as per the processes defined.
Ensure all the prerequisites are met prior to initiating any deployment tasks.
Execute rollback procedures, if required
Troubleshoot incidents during deployment.
Perform operational readiness tasks and ensure production acceptance criteria are met.
Ensure functional and NFR requirements (Capacity, availability, response times, fault tolerance etc.) are delivered as agreed
Qualifications & Requirements :
Minimum 5 years of development experience as a Smart Contract/ Blockchain Developer, of which 3-5 years experience on Smart Contract.
Experience on Java on Cloud development
Must have experience as a Developer across various SDLC phases such as technical design, development, deployment, go-live, test (development support), etc.
Exposure to Investment Banking/ Wealth Management products/ applications advantaged.
Exposure of Money Markets, Funds, Debt Securities advantaged.
Experience in development of DAML smart contract and Canton Blockchain.
Experience of design and build of integration components
Experience in data structures and algorithms, design patterns and object-oriented design principles.
Good knowledge of Oracle
Fully conversant on Interface design, Database design, OOAD
Ability to work in a team/individually and handle deadlines","Wealth Management
Oracle
Tolerance
Design Patterns
Data Structures
Investment Banking
SDLC
Securities
Architecture Design
Team Lead
Database Design
Java
Test Development
System Architecture
C++
Technical Design"
https://www.mycareersfuture.gov.sg/job/marketing/revenue-operations-director-kpay-merchant-service-eba773e8d278fb5fb3fb72455d409605?source=MCF&event=Search,Revenue Operations Director,,Permanent,Middle Management,7 years exp,"Marketing / Public Relations, Wholesale Trade","$16,000to$21,000","Key Responsibilities:
Strategic Leadership: Develop and implement revenue operations strategies to maximize revenue growth and streamline operations.
Process Optimization: Analyze and refine end-to-end processes, identifying opportunities for automation and improvement to enhance operational efficiency.
Data Analysis: Utilize data analytics to monitor performance metrics, track revenue trends, and provide insights that drive decision-making and strategic planning.
Cross-Functional Collaboration: Work closely with operations, sales, marketing, and product teams to align strategies with overall business goals and ensure cohesive execution.
Compliance & Risk Management: Ensure all payment operations comply with industry regulations and internal policies, identifying and mitigating potential risks.
Technology Integration: Lead initiatives to implement and optimize payment technologies and systems, ensuring seamless integration with existing platforms.
Stakeholder Communication: Communicate effectively with stakeholders at all levels, providing updates on performance, strategies, and initiatives related to payments.
Qualifications:
Bachelor’s degree in Business, Finance, or a related field; MBA preferred.
7+ years of experience in revenue operations, payments, or financial services, with a proven track record of driving revenue growth.
Strong analytical skills and experience with data-driven decision-making.
Exceptional leadership and team management skills, with the ability to motivate and develop talent.
Strong communication and interpersonal skills, with the ability to influence stakeholders.","Revenue Management
Strategic Planning
Management Skills
Budgets
Leadership
Data Analysis
Analytical Skills
Interpersonal Skills
Risk Management
Compliance
Team Management
Revenue Growth
Process Optimization
Technology Integration
Data Analytics
Financial Services"
https://www.mycareersfuture.gov.sg/job/information-technology/principal-senior-infrastructure-system-engineer-administrator-randstad-cd87eb8bad41e013fc5e762ada886a05?source=MCF&event=Search,Principal or Senior Infrastructure / System Engineer / Administrator,,"Permanent, Full Time",Manager,5 years exp,Information Technology,"$7,000to$8,000","To apply, It will be great if you could share your CV to hoonteck.tan@randstad.com.sg. Alternatively, you can apply at https://lnkd.in/g-tb-XkB

Exposure to latest technologies (cloud)
Autonomy to make key decisions for infrastructure
About the company

Our Client is an established europe based company. They have a well-established presence of more than 20 years with a global footprint of more than 10 countries. With rapid expansion plan, they are now looking for a Principal / Senior System Administrator / Engineer / System to join their team.

About the job

Reporting to the Head of IT, your role involves:
Support, troubleshoot and implement products and services deployed on the Microsoft platform.
Supporting and maintaining the Windows Servers and Office 365
Ensuring optimal functioning and cost-effective maintenance of all systems under their supervision.
Managing external vendors, ensuring SLA is being adhered to
Supporting continuous improvement by investigating alternatives and new technologies and presenting these for architectural review. Thins includes reviewing the current infrastructure solutions to identify
Collaboratively establishing local IT infrastructure priorities aligned with business requirements and global goals.
Coordinating with Global Service Managers to develop and implement local IT infrastructure in accordance with defined global strategies.
Skills and experience required
As a successful applicant, you will have at least 8 years of experience in Windows Server / System. Basic exposure to network is required for this role.

Candidates with in-house / end user environment background is required for this role.

Whats on offer
This is an excellent opportunity to join an established company with high investment in technology.
To apply, It will be great if you could share your CV to hoonteck.tan@randstad.com.sg. Alternatively, you can apply at https://lnkd.in/g-tb-XkB (EA: 94C3609/ R1219669)","Troubleshooting
Azure
Active Directory
VMware
Information Technology
Windows Server
Networking
Windows
Virtualization
Linux
Business Requirements
Technical Support"
https://www.mycareersfuture.gov.sg/job/customer-service/manager-tct-production-2900bb65ea254a4a5dd11ec6af29ef24?source=MCF&event=Search,Manager (Production and Events),,"Contract, Permanent, Full Time",Manager,3 years exp,"Customer Service, Events / Promotions, Manufacturing, Professional Services, Real Estate / Property Management","$3,500to$5,000","Responsibilities:
Factory Management:
Oversee day-to-day operations of the manufacturing facility, ensuring smooth production processes.
Manage and maintain equipment, addressing issues promptly to minimize downtime.
Implement and uphold safety and quality standards in the factory.
Facilitate effective communication and integration within a culturally diverse workforce.
Project Management:
Participate in planning and execution of event projects undertaken by the company.
Collaborate with cross-functional teams to ensure projects are completed on time and within budget.
Monitor project progress, identifying and mitigating potential risks.
Lead and motivate a diverse team of workers to achieve operational and project goals.
Foster a positive work environment that encourages collaboration and innovation.
Conduct regular performance reviews and provide constructive feedback.
Requirements:
Relevant education not mandatory.
Proven experience in factory management, events management or foreign workers management is a bonus.
Strong leadership and interpersonal skills.
Excellent organizational and multitasking abilities.
Effective communication skills, with the ability to convey complex ideas to diverse audiences.
If this role is suitable for you, we encourage you to submit your application. Join our team and contribute to the success of our production and events endeavors.","Factory
Leadership
Quality Assurance
Interpersonal Skills
Risk Management
Project Management
Attention to Detail
Accountability
Communication Skills
Manufacturing"
https://www.mycareersfuture.gov.sg/job/building-construction/rebar-supervisor-hong-yuan-c-e-bac055a84db904298ce73c9de8d3247c?source=MCF&event=Search,Rebar Supervisor,,Full Time,Middle Management,3 years exp,Building and Construction,"$3,600to$6,500","Determine quantities, sizes, shapes, and locations of reinforcing rods from blueprints, sketches, or oral instructions.
Review blueprints or specifications to determine work requirements.
Space and fasten together rods in forms according to blueprints, using wire and pliers.
Install fencing or other barriers.
Position structural components.
Position and secure steel bars, rods, cables, or mesh in concrete forms, using fasteners, rod-bending machines, blowtorches, or hand tools.
Install metal structural components.
Position structural components.
Cut rods to required lengths, using metal shears, hacksaws, bar cutters, or acetylene torches.
Cut metal components for installation.
Place blocks under rebar to hold the bars off the deck when reinforcing floors.
Position safety or support equipment.
Cut and fit wire mesh or fabric, using hooked rods, and position fabric or mesh in concrete to reinforce concrete.
Cut metal components for installation.
Position structural components.
Bend steel rods with hand tools or rodbending machines and weld them with arc-welding equipment.","Microsoft Office
Construction
MetaL
Legislation
Drawing
Rebar
Team Building
Employee Relations
Cut
Ability To Learn"
https://www.mycareersfuture.gov.sg/job/accounting/hr-manager-jiaxing-construction-c14b2af4ace4559e4a0e065ac6a3dd42?source=MCF&event=Search,HR Manager,,Full Time,Senior Executive,1 year exp,Accounting / Auditing / Taxation,"$5,500to$7,500","Job Responsibilities:
Manage the full spectrum of HR management functions (manpower planning, recruitment, on­boarding, training & development, policies review, payroll verification, monthly HR reports, etc)
Handle the full spectrum of recruitment and hiring process of management staff and workers, including work pass matters
Provide HR direction and support to the management team
Plan, budget, and execute employee welfare program
Check, reconcile and validate to ensure all payroll transactions and claims are processed accurately and timely
Process accurate and timely reports for submission to IRAS, CPF, and other relevant authorities
Ensure compliance with regulations with CPF, IRAS, MOM, WDA, and other agencies
Prepare employment contracts, HR letters, correspondence, and other HR-related documentation
Create and maintain data, from employee data files, exit interviews, turnover statistics, and absenteeism reports to identify trends, training needs and supervisory issues
Manage WDA training grants, course registration, and all training record
Manage insurance renewal
Manage employee exit/resignation process including conducting exit interviews
Work with managers to provide advice, assistance, and follow-up on employee inquiries relating to administrative support, employee benefits, HR policies and practices
Work across boundaries and cultures to ensure compliance with HR processes and procedures
Review and take responsibility for improving service quality and processes
Provide assistance and administrative support to any other HR project and duties as assigned
Job Requirements:
Possess a Degree/Master in Human Resource Management
Minimum 1 years of related working experience in a related field
Must be bilingual in English & Chinese to liaise with Chinese-speaking internal/external personnel","Talent Management
IRAs
Manpower Planning
Payroll
Compliance
Grants
Employee Benefits
HR Policies
Human Resource
Administrative Support
Statistics
Resource Management
Human Resources
Employee Relations
Performance Management
Turnover"
https://www.mycareersfuture.gov.sg/job/information-technology/seniot-technical-architect-trinity-consulting-services-231fcb814080ef6fbbeefd7341f1f168?source=MCF&event=Search,Seniot Technical Architect,,Full Time,Manager,20 years exp,Information Technology,"$18,000to$22,000","· Bachelor’s or Master’s degree in engineering/Technology or related course.
· 20+ years of development experience in T24 platforms as well as in providing solutioning expertise to the Development team.
· Exposure to Latest T24 release R19+ and to T24 Upgrade processes.
· T24 performance optimization and T24 data Archiving.
· Experience with Tivoli, Dynatrace, Splunk or similar tools for logging and monitoring.
· Oracle DB concepts relevant to T24, Linux scripts.
· Understanding of deployment architecture and infrastructure.
· Experience in T24 Upgrades and data migration best practices.
· Possess excellent communication, written, oral and interpersonal skills.
· Experience working in Agile environment.","Oracle
Temenos T24
Solutioning
Interpersonal Skills
Architect
Agile
Information Technology
Data Migration
Dynatrace
Linux"
https://www.mycareersfuture.gov.sg/job/engineering/senior-technical-safety-engineer-air-energi-group-singapore-4532699902c9821a4a4d90b89a143e05?source=MCF&event=Search,Senior Technical Safety Engineer,,Permanent,Senior Executive,5 years exp,Engineering,"$6,000to$11,000","· Designs of fire and safety systems for the offshore oil and gas modules and platforms
· Prepares and review engineering design documents, reports and specification for the fire and safety systems namely design philosophies, equipment specifications and data sheets, safety equipment list, material requisitions, equipment technical bid evaluations, firewater hydraulic and safety related calculations.
· Reviews PDMS modeling for inter-discipline crash checking, technical safety and working environment compliances including accessibility to equipment for maintenance
· Reviews inter-discipline design documents, design drawings and vendor data
· Coordinates and participate in risk analysis, safety specialist studies, workshops and reporting
· Assists construction to startup pre-commissioning fire and safety systems
· Assists proposal in project tendering with respect to the fire and safety systems
· Assists construction in attending site installation and pre-commissioning of fire and safety equipment and systems
· Conducts site verification where requires for technical safety and working environment compliances","Troubleshooting
Construction
Modeling
Fire Protection
Onshore
Information Technology
PDMS
Engineering Design
Firmware
Process Safety
Hazard Analysis
Tendering
Accessibility
VPN
Chemical Engineering
Safety Engineering"
https://www.mycareersfuture.gov.sg/job/personal-care/foot-reflexologist-hh-manpower-7839e7f3dfcf0e96b2f624d7dd20098e?source=MCF&event=Search,FOOT REFLEXOLOGIST,,Permanent,Executive,5 years exp,Personal Care / Beauty,"$3,000to$5,000","Responsibilities:
Explain services to the customers
Apply pressure with the thumb and fingers to the client's feet
Communicating with guests during massages to adjust massage techniques as required.
Cleaning and sanitizing work areas.
Keep service records
Enquiring about guests' medical conditions and allergies before providing services.
Uphold hygiene standards and follow health and safety regulations
Must work on weekend and public holiday
Requirements:
Proven experience working as a FOOT REFLEXOLOGIST.
Effective communication skills.
Exceptional customer service skills.
Patience and respect.","Customer Service Skills
Foot
Qualified massage therapist
Massage
Chair Massage
Exceptional Customer Service
Customer Success
Pressure
Communication Skills
Deep Tissue Massage
Customer Satisfaction
Customer Services"
https://www.mycareersfuture.gov.sg/job/information-technology/machine-learning-intern-upskills-a90bdd7a3f99a19b500d8e151a234861?source=MCF&event=Search,Machine Learning Intern,,Internship/Attachment,Fresh/entry level,No exp required,Information Technology,"$1,400to$2,000","We are a leading fintech company specializing in capital markets. Our mission is to revolutionize the financial industry through innovative technology and data-driven strategies. We are looking for a motivated and talented Machine Learning Intern to join our dynamic team and contribute to our cutting-edge projects. We are seeking individuals who are passionate about harnessing the power of Machine Learning (ML) and Artificial Intelligence (AI) to tackle financial challenges. Ideal candidates should possess an open mind and a creative approach to developing innovative solutions for complex financial problems and join our dynamic team and contribute to our cutting-edge projects.

Responsibilities:
Develop and implement machine learning models to address complex financial and insurance challenges.
Apply large language models (LLMs) for document analysis and information extraction.
Utilize machine learning techniques for predictive analytics and data-driven decision-making.
Collaborate with team members to integrate components into a cohesive AI pipeline.
Clean, preprocess, and analyze large datasets using statistical and machine learning techniques.
Design and build scalable machine learning pipelines with data scientists and engineers.
Conduct exploratory data analysis to generate actionable insights.
Stay up-to-date with advancements in machine learning and AI to propose innovative solutions.
Participate in team meetings, brainstorming sessions, and code reviews.
Document and present your work, findings, and results to both technical and non-technical stakeholders.
Requirements:
Currently pursuing a master’s or bachelor’s degree in computer science, Data Science, Statistics, Mathematics, or a related field.
Proficient in Python programming with hands-on experience in data manipulation and machine learning libraries, including Pandas, NumPy, Scikit-Learn, TensorFlow, and PyTorch.
Expertise in exploratory data analysis of large data sets.
Experience in deploying large language models (LLMs) and familiarity with various AI platforms and tools, including Mistral AI, Whisper AI, and Claude AI etc.
Familiarity with data preprocessing techniques and tools.
Knowledge of statistical analysis and data visualization techniques.
Strong problem-solving skills and ability to work independently as well as in a team.
Excellent communication skills, both written and verbal.
Prior experience with financial data or in the fintech industry is a plus.
What We Offer:
Hands-on experience with real-world machine learning projects in the fintech sector.
Mentorship and guidance from experienced data scientists and engineers.
Opportunity to work in a fast-paced, innovative, and collaborative environment.
Networking opportunities with industry professionals.
Potential for future career opportunities within the company.
How to Apply: If you are passionate about machine learning and eager to make an impact in the fintech industry, we would love to hear from you. Please submit your resume, a cover letter explaining your interest in the position, and any relevant project or research work to careers@upskills.com.

Equal Opportunity Employer: Klaara is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.","TensorFlow
Machine Learning
Pandas
Ability To Work Independently
Pipelines
Mathematics
Artificial Intelligence
Predictive Analytics
Information Extraction
Mentorship
PyTorch
Capital Markets
Data Science
Python Programming
Data Visualization"
https://www.mycareersfuture.gov.sg/job/others/chartering-manager-dry-bulk-tardis-group-singapore-bbf7936731a8f0cb7157bc503799810b?source=MCF&event=Search,Chartering Manager-Dry Bulk,,Full Time,Manager,5 years exp,Others,"$15,000to$25,000","Responsibilities:
Freight Trading: Execute buy and sell orders for Supra-Panamax vessels in the dry bulk market, leveraging market intelligence and analysis to optimize trading decisions and maximize profitability.
Market Analysis: Monitor global market trends, freight rates, and vessel supply-demand dynamics to identify trading opportunities, mitigate risks, and capitalize on market fluctuations.
Client Relationship Management: Build and maintain relationships with ship owners, charterers, brokers, and other stakeholders to source cargo and vessel opportunities, negotiate contracts, and foster long-term partnerships.
Risk Management: Assess and manage market risks associated with freight trading activities, including exposure to price volatility, counterparty risk, and geopolitical factors, implementing hedging strategies and risk mitigation measures as necessary.
Trade Execution: Coordinate the execution of freight contracts, ensuring compliance with contractual terms, charter party agreements, and industry regulations, and overseeing the smooth delivery of cargo and vessels.
Performance Tracking: Monitor and analyze trading performance metrics, including P&L, trading volumes, and market share, and provide regular reports and updates to management to evaluate trading strategies and identify areas for improvement.
Requirements:
Bachelor's degree in Business, Maritime Studies, Economics, or related field.
Minimum of 5 years of experience in freight trading, with a focus on Supra-Panamax vessels within the dry bulk sector.
Proven track record of successful freight trading, with a demonstrated ability to generate consistent profits and manage trading risks effectively.
Deep understanding of dry bulk shipping market fundamentals, including vessel types, cargo commodities, freight rates, and chartering practices.
Strong analytical skills and proficiency in market analysis tools and software, with the ability to interpret market data, forecast trends, and make data-driven trading decisions.
Excellent communication and negotiation skills, with the ability to build and maintain relationships with clients and stakeholders across the industry.
Self-motivated and results-oriented, with a passion for the maritime industry and a drive to excel in a fast-paced and competitive trading environment.
Benefits:
Competitive salary and performance-based bonus.
Comprehensive benefits package, including health insurance and retirement plans.
Opportunities for professional development and career advancement.
Collaborative and dynamic work environment, with exposure to global markets and industry leaders.
Join Their Team: If you are a seasoned Supra-Panamax Freight Trader with a strong track record of success in the dry bulk sector, we invite you to apply and become part of their dynamic team. Take the next step in your career and contribute to their success in navigating the complexities of the global shipping market.","Negotiation
Charter
Hedging
Analytical Skills
Dynamics
Relationship Management
Market Analysis
Risk Management
Economics
Freight
Trading Strategies
Market Intelligence
Health Insurance
Retirement
Shipping"
https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-tiktok-bric-tiktok-42abc6a2713ea70be5cb847a68816f84?source=MCF&event=Search,Software Engineer (Intelligence ) - TikTok BRIC (SIngapore),,Permanent,Professional,3 years exp,Information Technology,"$10,000to$20,000","Job highlights
Career growth opportunity, Meals provided, Competitive compensation
Responsibilities
TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

The Business Risk Integrated Control (BRIC) team of TikTok, is missioned to:
- Protect TikTok users, including and beyond content consumers, creators, advertisers.
- Secure platform health and authenticity of community experience .
- Collaborate with cross-functional stakeholders to improve TikTok infrastructures, services, tools and algorithms, towards a higher standard of privacy and security.

The BRIC team works to measure and minimize the damage implied by inauthentic behaviors on TikTok and its extended platforms, covering multiple classical and novel interity/security areas such as fake account, fake traffic, spam, scraping, cyberbullying, live room risks, incentive fraud, monetization abuse, etc.

In this team, you will have a unique opportunity to:
- Have a first-hand experience contributing to TikTok's key security initiatives.
- Build scalable, resilient, intelligent integrity solutions that are also privacy-safe and user-friendly.
- Solve product and technical challenges that are often first-seen and highly adversarial. Both quick short term tactics and long term strategical moves are expected at various paces.
- Be part of a diverse and enthusiastic global workforce, grow with and learn from security and integrity experts across Asia, Europe, North America, etc.

Job Description
- Research underground industry chains and technology, risk control, innovative technologies on defense and attacking
- Conduct various types of effective redteam practices from the external perspective of underground industries
- Following the latest security dynamism globally, responding and technical analyzing with security events timely.
Qualifications
Minimum Qualification
- Familiarity with underground industry chains, attacking technical mechanisms and details with independent capability to analyze risk impact on business.
- Familiarity with reverse engineering on Android or iOS platform, or knowledge about the technical means of data scraping, cheating etc.
- Familiarity with basic strategies and mechanisms of risk control with capability for defense and attacking.
- Practical experience of programming, deep understanding of Android or iOS systems and proficient in (at least one): Java, Objective-C, Swift, C/C++. With solid programming skills and good coding habits;

Preferred Qualification
- Ability to think critically, objectively, rationally. Reason and communicate in result-oriented, data-driven manner. High autonomy;

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Tactics
Reverse Engineering
iOS
Autonomy
Risk Control
Defense
SWIFT
Objective-C
Fraud
Java"
